objectID,accessionNumber,artistDisplayName,title,objectDate,medium,dimensions,measurements.Height,measurements.Width,department,primaryImage
10880,63.201.4,Erastus Salisbury Field,Girl of the Bangs-Phelps Family,ca. 1848,Oil on canvas,"58 3/4 × 30 1/4 in. (149.2 × 76.8 cm)
Framed: 63 1/2 in. × 35 5/8 in. × 3 in. (161.3 × 90.5 × 7.6 cm)",149.2,76.8,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT5510.jpg
10881,31.51,Robert Field,Sharp Delany,1799,Watercolor on ivory,2 7/8 x 2 5/16 in. (7.3 x 5.9 cm),7.3,5.9,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP364322.jpg
10882,24.109.90,Robert Field,George Washington,ca. 1800,Watercolor on ivory,3 1/8 x 2 7/16 in. (7.9 x 6.2 cm),7.9,6.1913,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP161458.jpg
10884,24.109.91,Robert Field,Robert Gilmor Sr.,1804,Watercolor on ivory,3 1/2 x 2 3/4 in. (8.9 x 7 cm),8.9,6.985,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP162107.jpg
10885,39.141,Robert Field,Robert Stuart,1804,Watercolor on ivory,2 7/8 x 2 5/16 in. (7.3 x 5.9 cm),7.3,5.9,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP161468.jpg
10900,38.165.33,Charles Fraser,Dr. Francis Kinloch Huger,1825,Watercolor on ivory,4 3/4 x 3 7/8 in. (12.1 x 9.8 cm); 10 oz. 16 dwt. (336 g),12.1,9.8,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP136077.jpg
10919,17.160,James Frothingham,Christopher Colles,ca. 1812–16,Oil on canvas,30 3/8 x 25 1/2 in. (77.2 x 64.8 cm),77.2,64.8,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap17.160.jpg
10925,10.64.3,George Fuller,The Quadroon,1880,Oil on canvas,50 1/2 x 40 1/2 in. (128.3 x 102.9 cm),128.3,102.9,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP229726.jpg
10927,24.19.2,Robert Fulton,Mrs. Stephen Van Rensselaer III (Cornelia Paterson),ca. 1810,Watercolor on ivory,Sight: 3 1/8 x 2 1/2 in. (7.9 x 6.4 cm),7.9375,6.35,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP216789.jpg
10929,14.135,Robert Fulton,Mrs. Manigault Heyward (Susan Hayne Simmons),ca. 1813,Watercolor on ivory,3 21/32 x 2 13/16 in. (9.3 x 7.1 cm),9.3,7.1,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP162105.jpg
10956,95.14.123,Sarah Goodridge,Gilbert Stuart,ca. 1825,Watercolor on ivory,3 21/32 x 2 3/4 in. (9.3 x 7 cm),9.3,7.0,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP162116.jpg
10966,02.7.2,Henry Peters Gray,The Greek Lovers,1846,Oil on canvas,40 1/4 x 51 1/2 in. (102.2 x 130.8 cm),102.2,130.8,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap02.7.2.jpg
10967,49.166,Henry Peters Gray,The Pride of the Village,1858–59,Oil on canvas,30 1/4 x 25 1/4 in. (76.8 x 64.1 cm),76.8,64.1,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap49.166.jpg
10968,73.5,Henry Peters Gray,The Wages of War,1848,Oil on canvas,48 1/4 x 76 1/4 in. (122.6 x 193.7 cm),122.5552,193.7,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap73.5.jpg
10981,67.263,,Mrs. William Gordon Ver Planck and Her Son Samuel Hopkins Ver Planck,ca. 1828,Watercolor on ivory,Sight: 5 x 4 in. (12.7 x 10.2 cm),12.7,10.16,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP162115.jpg
10986,24.109.95,Nathaniel Hancock,Portrait of a Gentleman,ca. 1785,Watercolor on ivory,1 3/8 x 7/8 in. (3.5 x 2.2 cm),3.5,2.2,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP161460.jpg
10990,20.75,Chester (Charles) Harding,Mrs. Thomas Brewster Coolidge,ca. 1827,Oil on canvas,36 1/4 x 28 in. (92.1 x 71.1 cm),92.1,71.1,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap20.75.jpg
11040,63.201.1,Rufus Hathaway,Molly Wales Fobes,1790,Oil on canvas,34 1/4 x 32 in. (86.6 x 81.3 cm),87.0,81.3,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT2049.jpg
11054,61.70,George P. A. Healy,Alexander Van Rensselaer,1837,Oil on canvas,36 1/4 x 28 3/8 in. (91.7 x 71.5 cm),92.1,72.1,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap61.70.jpg
11055,23.102,George P. A. Healy,Euphemia White Van Rensselaer,1842,Oil on canvas,45 3/4 x 35 1/4 in. (115.1 x 89.2 cm),116.2,89.5,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT2051.jpg
11057,39.37,George P. A. Healy,Moses Pond,1832,Oil on canvas,30 x 25 in. (76.2 x 63.5 cm),76.2,63.5,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap39.37.jpg
11058,91.27.2,George P. A. Healy,Portrait of the Artist,1851,Oil on canvas,24 1/2 x 20 1/2 in. (62.2 x 52.1 cm),62.2,52.1,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap91.27.2.jpg
11079,22.206,John Hesselius,Mrs. Richard Galloway,1764,Oil on canvas,36 3/4 x 30 in. (93.3 x 76.2 cm),93.3,76.2,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP239226.jpg
11081,1970.283.1,Edward Hicks,Peaceable Kingdom,ca. 1830–32,Oil on canvas,17 7/8 x 23 7/8 in. (45.4 x 60.6 cm),45.4,60.6,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT4930.jpg
11082,17.67,Thomas Hicks,Mrs. Thomas Hicks,ca. 1884,Oil on canvas,46 x 29 in. (116.8 x 73.7 cm),116.8,73.7,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap17.67.jpg
11103,43.52,Thomas Hewes Hinckley,The Rabbit Hunters,1850,Oil on canvas,40 x 54 1/4 in. (101.6 x 137.8 cm),101.6,137.8,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap43.52.jpg
11116,22.220,Winslow Homer,Dressing for the Carnival,1877,Oil on canvas,"20 x 30in. (50.8 x 76.2cm)
Framed: 31 9/16 × 41 1/2 × 5 7/8 in. (80.1 × 105.4 × 14.9 cm)",50.8,76.2,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP-21443-001.jpg
11117,23.77.2,Winslow Homer,"Eagle Head, Manchester, Massachusetts (High Tide)",1870,Oil on canvas,"26 x 38 in. (66 x 96.5 cm)
Framed: 38 3/8 x 50 1/4 x 5 1/4 in. (97.5 x 127.6 x 13.3 cm)",66.0,96.5,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP-21445-001.jpg
11122,06.1234,Winslow Homer,The Gulf Stream,1899; reworked by 1906,Oil on canvas,"28 1/8 x 49 1/8 in. (71.4 x 124.8 cm)
Framed: 42 5/16 x 62 11/16 x 5 7/8 in. (107.5 x 159.3 x 15 cm)",71.4,124.8,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP-20821-001.jpg
11133,22.207,Winslow Homer,Prisoners from the Front,1866,Oil on canvas,"24 x 38in. (61 x 96.5cm)
Framed: 36 1/2 × 50 5/8 × 4 1/2 in. (92.7 × 128.6 × 11.4 cm)",61.0,96.5,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT83.jpg
11134,23.77.1,Winslow Homer,Rainy Day in Camp,1871,Oil on canvas,20 x 36 in. (50.8 x 91.4 cm),50.8,91.4,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT2053.jpg
11137,11.57,Winslow Homer,"Shooting the Rapids, Saguenay River",1905–10,Oil on canvas with chalk,"30 x 48 1/4 in. (76.2 x 122.6 cm)
Framed: 39 7/8 x 58 x 3 1/2 in. (101.3 x 147.3 x 8.9 cm)",76.2,122.6,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap11.57.jpg
11140,50.41,Winslow Homer,Snap the Whip,1872,Oil on canvas,"12 x 20 in. (30.5 x 50.8 cm)
Framed: 24 x 32 x 5 in. (61 x 81.3 x 12.7 cm)",30.5,50.8,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP-20820-001.jpg
11141,39.14,Winslow Homer,The Studio,1867,Oil on canvas,18 x 15 in. (45.7 x 38.1 cm),45.7,38.1,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP118427.jpg
11159,95.5,Thomas Hovenden,Jerusalem the Golden,1892–94,Oil on canvas,30 x 40 in. (76.2 x 101.6 cm),76.2,101.6,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap95.5.jpg
11160,97.5,Thomas Hovenden,The Last Moments of John Brown,1882–84,Oil on canvas,77 3/8 x 66 1/4 in. (196.5 x 168.3 cm),196.5,168.3,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap97.5.jpg
11166,69.187,Parmenas Howell,Rudolphus Bogert,ca. 1806,Watercolor on ivory,2 1/2 x 2 in. (6.4 x 5.1 cm),6.4,5.1,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP216797.jpg
11168,56.207,William James Hubard,Charles Carroll of Carrollton,ca. 1830,Oil on wood,18 3/4 x 14 1/2 in. (47.6 x 36.8 cm),47.6,36.8,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/APS473.jpg
11175,25.182,William Morris Hunt,Charles Sumner,1875,Oil on canvas,22 x 27 in. (55.9 x 68.6 cm),55.9,68.6,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap25.182.jpg
11176,11.34.1,William Morris Hunt,"Fortune: A Study for ""The Discoverer""",1878,Oil on paper,37 x 25 1/2 in. (94 x 64.1 cm),94.0,64.8,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP-32707-001.jpg
11179,08.136.1,William Morris Hunt,Italian Boy,1866 (?),Oil on canvas,16 1/4 x 8 5/8 in. (36.2 x 21.9 cm),41.3,21.9,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap08.136.1.jpg
11180,08.136.2,William Morris Hunt,Italian Girl,1867,Oil on canvas,16 1/4 x 8 3/8 in. (41.3 x 21.3 cm),41.3,21.3,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap08.136.2.jpg
11187,43.55.2,Daniel Huntington,Anna Watson Stuart,ca. 1862,Oil on canvas,50 x 40 in. (127 x 101.6 cm),127.0,101.6,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP169501.jpg
11191,64.95,Daniel Huntington,Mary Inman,1844,Oil on canvas,30 x 25 in. (76.2 x 63.5 cm),76.2,63.5,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/GRR Hunt. Ptg. 64.95.jpg
11192,97.35,Daniel Huntington,Mercy's Dream,1858,Oil on canvas,84 x 66 1/4 in. (213.4 x 168.3 cm),213.4,168.3,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap97.35.jpg
11199,25.110.42,Daniel Huntington,Study in a Wood,1861,Oil on canvas,11 7/8 x 10 in. (30.2 x 25.4 cm),30.2,25.4,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap25.110.42.jpg
11205,50.220.1,Charles Cromwell Ingham,Little Girl with Flowers (Amelia Palmer),ca. 1830,Oil on canvas,67 7/8 x 53 1/4 in. (172.4 x 135.3 cm),172.4,135.3,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap50.220.1.jpg
11206,37.161,Charles Cromwell Ingham,Benjamin Moore McVickar,ca. 1825,Watercolor on ivory,3 3/16 x 3 3/16 in. (8.1 x 8.1 cm),8.1,8.0963,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP155872.jpg
11207,02.7.1,Charles Cromwell Ingham,The Flower Girl,1846,Oil on canvas,36 x 28 3/8 in. (91.4 x 72.1 cm),91.4,72.0726,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT2784.jpg
11208,22.45.2,Charles Cromwell Ingham,Mrs. David Cadwallader Colden,1830,Oil on canvas,28 3/4 x 23 3/4 in. (73 x 60.3 cm),73.0,60.3,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap22.45.2.jpg
11212,22.45.3,Henry Inman,A Gentleman of the Wilkes Family,ca. 1838–40,Oil on canvas,12 x 10 in. (30.5 x 25.4 cm),30.5,25.4,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap22.45.3.jpg
11213,44.68.1,Henry Inman,"James Bogert, Jr.",ca. 1835,Watercolor on ivory,2 15/16 x 2 1/2 in. (4.9 x 6.4 cm),7.5,6.4,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP161470.jpg
11214,1985.141.3,,Portrait of a Lady,ca. 1835,Watercolor on ivory,2 25/32 x 2 3/16 in. (7.1 x 5.6 cm),7.0644,5.5563,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP216799.jpg
11215,93.19.2,Henry Inman,Martin Van Buren,ca. 1837–38,Oil on canvas,30 3/4 x 25 1/2 in. (78.1 x 64.8 cm),78.1,64.8,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap93.19.2.jpg
11223,06.195,Henry Inman,William Charles Macready as William Tell,1826–27,Oil on canvas,30 1/4 x 25 in. (76.8 x 63.5 cm),76.8,63.5,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap06.195.jpg
11224,95.17.3,Henry Inman,The Young Fisherman,ca. 1829,Oil on wood,13 1/4 x 9 5/8 in. (33.7 x 24.4 cm),33.7,24.4,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap95.17.3.jpg
11239,13.21.8,Charles Wesley Jarvis,Mrs. Adrian Baucker Holmes,ca. 1850,Oil on canvas,30 x 25 in. (76.2 x 63.5 cm),76.2,63.5,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/APS869.jpg
11240,81.16,John Wesley Jarvis,Alexander Anderson,1815,Oil on canvas,34 x 27 in. (86.4 x 68.6 cm),86.4,68.6,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap81.16.jpg
11241,75.8,John Wesley Jarvis,Augustus Washington Clason,ca. 1820,Oil on canvas,29 15/16 x 25 in. (76 x 63.5 cm),76.0,63.5001,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap75.8.jpg
11243,64.8,John Wesley Jarvis,General Andrew Jackson,ca. 1819,Oil on canvas,48 1/2 x 36 in. (123.2 x 91.4 cm),123.2,91.4,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT2851.jpg
11244,33.73,John Wesley Jarvis,Mr. Cook,1810,Watercolor on ivory,Sight: 2 7/8 x 2 1/4 in. (7.3 x 5.7 cm),7.3025,5.715,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP161462.jpg
11249,69.22.2,John Wesley Jarvis,Mrs. Robert Dickey (Anne Brown),1807–10,Oil on wood,34 1/2 x 27 11/16 in. (87.6 x 70.3 cm),87.6,70.3,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP205027.jpg
11258,1983.486,Eastman Johnson,"Christmas-Time, The Blodgett Family",1864,Oil on canvas,30 x 25in. (76.2 x 63.5cm),76.2,63.5,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP-18073-001.jpg
11261,98.14,Eastman Johnson,The Funding Bill,1881,Oil on canvas,60 1/2 x 78 1/4 in. (153.7 x 198.8 cm),153.7,198.8,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap98.14.jpg
11263,26.97,Eastman Johnson,The Hatch Family,1870–71,Oil on canvas,48 x 73 3/8 in. (121.9 x 186.4 cm),121.9,186.4,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT85.jpg
11265,25.110.11,Eastman Johnson,The New Bonnet,1876,Oil on academy board,20 3/4 x 27 in. (52.7 x 68.6 cm),52.7,68.6,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT2783.jpg
11269,65.254.3,Joshua Johnson,Edward and Sarah Rutter,ca. 1805,Oil on canvas,36 x 32 in. (91.4 x 81.3 cm),91.4,81.3,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT5512.jpg
11273,64.114.1,William Johnston,Jacob Hurd,ca. 1762,Oil on canvas,30 x 25 in. (76.2 x 63.5 cm),76.2,63.5,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/APS218.jpg
11274,64.114.2,William Johnston,Mrs. Jacob Hurd and Child,ca. 1762,Oil on canvas,30 x 25 in. (76.2 x 63.5 cm),76.2,63.5,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP124011.jpg
11275,1970.283.3,William Johnston,Mrs. Samuel Gardiner,1763,Oil on canvas,36 x 29 in. (91.4 x 73.6 cm),91.4,73.7,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap1970.283.3.jpg
11276,1970.283.2,William Johnston,Samuel Gardiner,1763,Oil on canvas,36 x 29 in. (91.4 x 73.6 cm),91.4,73.7,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/APS171.jpg
11284,95.23,Matthew Harris Jouett,John Grimes,ca. 1824,Oil on wood,28 1/4 x 21 3/4 in. (71.8 x 55.2 cm),71.8,55.2,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap95.23.jpg
11287,1982.443.3,Theodor Kaufmann,On to Liberty,1867,Oil on canvas,36 x 56 in. (91.4 x 142.2 cm),91.4,142.2,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT2100.jpg
11301,62.256.7,Frederick Kemmelmeyer,The American Star (George Washington),ca. 1803,Oil and gold leaf on paper,22 x 17 3/4 in. (55.9 x 45.1 cm),55.9,45.1,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT231040.jpg
11302,63.201.2,Frederick Kemmelmeyer,"Washington Reviewing the Western Army at Fort Cumberland, Maryland",after 1795,Oil on canvas,22 3/4 x 37 1/4 in. (57.8 x 94.6 cm),57.8,94.6,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT2045.jpg
11334,68.222.26,Samuel King,The Reverend Dr. Ezra Stiles,1770,Watercolor on ivory,1 3/4 x 1 1/4 in. (4.4 x 3.1 cm),4.4,3.1,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP161478.jpg
11369,67.55.173,John La Farge,A Bacchante,1897,"Gouache, watercolor, and graphite on off-white wove paper",11 5/8 x 10 1/2 in. (29.5 x 26.7 cm),29.5276,26.7,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP-17231-002.jpg
11372,67.155.5,John La Farge,"Portrait of Faase, the Taupo, or Official Virgin, of Fagaloa Bay, and Her Duenna, Samoa",1891 (?),Watercolor and gouache and graphite on off-white Japan-type paper,23 1/16 x 17 5/16 in. (58.6 x 44 cm),58.6,43.9738,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT12061.jpg
11374,1970.120,John La Farge,"Girls Carrying a Canoe, Vaiala in Samoa",1891,"Watercolor, gouache, and graphite on off-white wove paper",17 15/16 x 21 7/8 in. (45.6 x 55.6 cm),45.6,55.5626,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT11162.jpg
11375,66.143,John La Farge,"The Great Statue of Amida Buddha at Kamakura, Known as the Daibutsu, from the Priest's Garden",1887,Watercolor and gouache on off-white wove paper,19 1/4 x 12 1/2 in. (48.9 x 31.8 cm),48.8951,31.8,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT93.jpg
11379,09.176,John La Farge,The Muse of Painting,1870,Oil on canvas,49 1/2 x 38 1/4 in. (125.7 x 97.2 cm),125.7,97.2,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap09.176.jpg
11383,34.134,John La Farge,Portrait of the Painter,1859,Oil on wood panel,16 1/16 x 11 1/2 in. (40.8 x 29.2 cm),40.8,29.2,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT80.jpg
11397,77.3.4,Louis Lang,The Basket Maker,1853,Oil on canvas,27 1/4 x 34 1/4 in. (69.2 x 87 cm),69.2,87.0,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap77.3.4.jpg
11406,93.19.1,Jacob Hart Lazarus,Henry Inman,ca. 1837–40,Oil on canvas,10 5/8 x 8 5/8 in. (27 x 21.9 cm),27.0,21.9,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap93.19.1.jpg
11407,96.23,Jacob Hart Lazarus,Joseph W. Drexel,1877,Oil on canvas,30 1/8 x 25 1/2 in. (76.5 x 64.8 cm),76.5,64.8,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap96.23.jpg
11408,08.18,Jacob Hart Lazarus,Self-portrait,1870–80,Oil on canvas,27 1/8 x 22 in. (68.9 x 55.9 cm),68.9,55.9,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP-15885-001.jpg
11409,64.220.3,Thomas Le Clear,Amory Sibley Carhart,ca. 1860–65,Oil on canvas,63 3/4 x 43 7/8 in. (161.9 x 111.4 cm),161.9,111.4,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap64.220.3.jpg
11411,06.1323,Thomas Le Clear,William Cullen Bryant,1876 (?),Oil on canvas,"27 3/8 x 22 1/4in. (69.5 x 56.5cm)
Framed: 34 7/16 x 29 5/16 x 3 1/8 in. (87.5 x 74.5 x 8 cm)",69.5,56.5,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap06.1323.jpg
11417,97.34,Emanuel Leutze,Washington Crossing the Delaware,1851,Oil on canvas,149 x 255 in. (378.5 x 647.7 cm),378.5,647.7,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP215410.jpg
11418,03.16,Emanuel Leutze,Worthington Whittredge,1856,Oil on canvas,50 7/8 x 40 1/2 in. (129.2 x 102.9 cm),129.2,102.9,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP201959.jpg
11448,1992.407,Henry Augustus Loop,John Quincy Adams Ward,1863,Oil on panel,7 3/8 × 6 1/8 in. (18.7 × 15.6 cm),18.732538,15.557531,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/ap1992.407.jpg
11470,12.171,Robert MacCameron,Auguste Rodin,1910,Oil on canvas,39 5/16 x 31 15/16 in. (99.8 x 81.1 cm),99.9,81.1,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP224363.jpg
11504,63.122.2,Edward Greene Malbone,Mrs. Robert Macomb (Mary Cornell Pell ),ca. 1806,Watercolor on ivory,Sight: 3 3/4 x 3 in. (9.5 x 7.6 cm),9.525,7.62,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP161473.jpg
11506,1985.141.7,,Portrait of a Lady,ca. 1805,Watercolor on ivory,3 5/16 x 2 9/16 in. (8.4 x 6.5 cm),8.4,6.5,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP222175.jpg
11507,63.122.1,Edward Greene Malbone,Robert Macomb,ca. 1806,Watercolor on ivory,Sight: 3 3/4 x 3 in. (9.5 x 7.6 cm),9.525,7.62,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP161472.jpg
11512,55.55,John Mare,Jeremiah Platt,1767,Oil on canvas,48 1/2 x 38 1/2 in. (123.2 x 97.8 cm),123.2,97.8,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT239119.jpg
11583,87.8.3,Frank Millet,A Cosey Corner,1884,Oil on canvas,36 1/4 x 24 1/4 in. (92.1 x 61.6 cm),92.1,61.6,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT218488.jpg
11587,09.24,Theodore Sidney Moise,Henry Clay,1843,Oil on canvas,51 1/16 x 39 1/2 in. (129.7 x 100.3 cm),129.7,100.3,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP364319.jpg
11602,09.18,Samuel F. B. Morse,De Witt Clinton,1826,Oil on canvas,30 x 25 1/8 in. (76.2 x 63.8 cm),76.2,63.8,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DT2056.jpg
