objectID,accessionNumber,objectName,title,department,primaryImage,artistDisplayName,objectDate,medium,dimensions,measurements.Height,measurements.Width
65122,2002.459.2,Handscroll,A Long Tale for an Autumn Night (Aki no yo nagamonogatari),Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP244714_CRD.jpg,Unidentified artist,ca. 1400,"Handscroll 2 from a set of 3; ink, color, and gold on paper","Image: 12 3/16 in. × 41 ft. 6 1/8 in. (31 × 1265.2 cm)
Overall with mounting: 12 1/2 in. × 43 ft. 2 1/8 in. (31.8 × 1316 cm)",,128.27026
65123,2002.459.3,Handscroll,A Long Tale for an Autumn Night (Aki no yo nagamonogatari),Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP244741_CRD.jpg,Unidentified artist,ca. 1400,"Handscroll 3 from a set of 3; ink, color, and gold on paper","Image: 12 3/16 in. × 41 ft. 6 in. (31 × 1264.9 cm)
Overall with mounting: 12 5/16 in. × 43 ft. 5 5/8 in. (31.3 × 1324.9 cm)",,83.50267
65124,2002.459.4,Book,Printed Book of the Text for A Long Tale for an Autumn Night (Aki no yo no nagamonogatari),Asian Art,https://images.metmuseum.org/CRDImages/as/original/2002_459_4_d.JPG,,dated 1642,Printed book of the text of the same tale in 56 pages; ink on paper,10 1/2 x 7 1/8 in. (26.7 x 18.1 cm),26.6701,18.0975
651837,2014.435.1,Painting,Bashi-Bazouk,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP331532.jpg,Jean-Léon Gérôme,ca. 1868–69,Oil on canvas,10 1/4 × 8 1/2 in. (26 × 21.6 cm),26.035051,21.590044
652416,2014.228,Painting,The Crucifixion,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP360943.jpg,Pedro Orrente,ca. 1625–30,Oil on canvas,48 3/4 × 40 1/2 in. (123.8 × 102.9 cm),123.82525,102.87021
653246,"2014.491.1, .2",Screens,Amusements at Higashiyama in Kyoto,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP344319.jpg,Studio of Kano Sadanobu,early 1620s,"Pair of six-panel folding screens; ink, color, gold, mica, and gold leaf on paper",Image (each screen): 33 1/16 in. × 8 ft. 11 1/2 in. (84 × 273 cm),84.0,273.0
65385,2003.132,Folding fan mounted as an album leaf,Palaces of the Immortals,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP104399.jpg,Xu Yang,dated 1753,"Folding fan mounted as an album leaf; ink, color, and gold on paper","Image: 6 1/4 x 18 1/2 in. (15.9 x 47 cm)
Sheet: 15 × 24 1/2 in. (38.1 × 62.2 cm)",15.875031,46.990093
65392,"2015.300.53a, b",Hanging scrolls,Landscapes of the Four Seasons,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-12232-035.jpg,Keison,mid-16th century,Pair of hanging scrolls; ink on paper,"Image (a): 38 5/16 × 19 9/16 in. (97.3 × 49.7 cm)
Overall with mounting (a): 75 13/16 × 25 11/16 in. (192.5 × 65.3 cm)
Overall with knobs (a): 75 13/16 × 27 1/2 in. (192.5 × 69.8 cm)
Image (b): 38 3/8 × 19 5/8 in. (97.4 × 49.8 cm)
Overall with mounting (b): 75 9/16 × 25 11/16 in. (192 × 65.3 cm)
Overall with knobs (b): 75 9/16 × 28 1/8 in. (192 × 71.4 cm)",97.4,49.8
65394,"2015.300.46a, b",Hanging scrolls,"Fenggan, Hanshan, and Shide",Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP361143.jpg,Reisai,first half of the 15th century,Pair of hanging scrolls; ink and color on paper,"Image (a): 37 7/8 × 13 5/8 in. (96.2 × 34.6 cm)
Overall with mounting (a): 72 15/16 × 18 11/16 in. (185.3 × 47.5 cm)
Overall with knobs (a): 72 15/16 × 20 5/16 in. (185.3 × 51.6 cm)
Image (b): 37 15/16 × 13 9/16 in. (96.3 × 34.5 cm)
Overall with mounting (b): 72 5/8 × 18 11/16 in. (184.5 × 47.4 cm)
Overall with knobs (b): 72 5/8 × 20 1/4 in. (184.5 × 51.5 cm)",96.3,34.5
654001,2022.206,Book cover,"Book Cover with Tree, Birds, and Insects",Islamic Art,https://images.metmuseum.org/CRDImages/is/original/DP-28168-001.jpg,,ca. 1700,Lacquer and gouache with gold on leather,"Frame: 12 15/16 × 10 1/4 × 5/8 in. (32.8 × 26.1 × 1.6 cm)
Image: 9 3/16 × 6 5/8 in. (23.4 × 16.9 cm)",23.4,16.9
65417,"2015.300.109.1, .2",Screens,Arrival of the Europeans,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP368004.jpg,,first quarter 17th century,"Pair of six-panel folding screens; ink, color, gold, and gold leaf on paper",Image (each): 41 3/8 in. × 8 ft. 6 5/8 in. (105.1 × 260.7 cm),105.09271,260.66803
65555,2003.394a–i,Album,Landscapes,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP164311.jpg,Xiao Yuncong,dated 1668,Album of eight paintings; ink and color on paper,Each leaf: 9 1/8 x 6 3/4 in. (23.2 x 17.1 cm),23.1775,17.145
65574,2003.265,Hanging scroll,Beauty of the Yoshiwara with Apprentice in Moonlight,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP105649.jpg,Teisai Hokuba,19th century,"Hanging scroll; ink, color, and gold on silk","Image: 37 1/4 × 12 3/8 in. (94.6 × 31.4 cm)
Overall with mounting: 69 1/2 × 16 7/8 in. (176.5 × 42.9 cm)
Overall with knobs: 69 1/2 × 19 in. (176.5 × 48.3 cm)",94.61519,31.432564
655744,2014.435.5,Painting,William Edward Dighton (1822–1853) in Middle Eastern Dress,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP331534.jpg,Frederick Goodall,ca. 1852–53,Oil on canvas,21 × 15 1/2 in. (53.3 × 39.4 cm),53.340107,39.37008
65584,2003.165,Folio,Krishna Revels with the Gopis: Page from a Dispersed Gita Govinda (Song of the Cowherds),Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP152290.jpg,,ca. 1630–40,Opaque watercolor and silver on paper,4 1/2 x 8 in. (11.4 x 20.3 cm),11.43,20.32
65586,2006.570,Hanging scroll,“Trees Encoiled in Vines of Ivy” (Yadorigi),Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-29288-002.jpg,Tawaraya Sōtatsu,early 17th century,"Hanging scroll; ink, color, and gold on paper",10 x 21 3/4 in. (25.4 x 55.2 cm),25.4001,55.2451
65590,2003.238,Painting,Maharana Amar Singh II Is Shown Two Silver Elephants,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP104679.jpg,Stipple Master,ca. 1705,"Ink, opaque watercolor, silver, and gold on paper",18 x 13 in. (45.7 x 33 cm),45.7201,33.0201
65594,"2003.178a, b",Painting,"Radha and Krishna Walk in a Flowering Grove
 (recto); Krishna Fluting (verso)",Asian Art,https://images.metmuseum.org/CRDImages/as/original/LC-2003_178_A_001.jpg,the Kota Master,ca. 1720 (recto); ca. 1750–75 (verso),"Ink, opaque watercolor, and gold on paper","recto: 7 1/2 x 4 3/8 in. (19.1 x 11.1 cm)
verso: 9 x 5 7/8 in. (22.9 x 14.9 cm)",19.05,11.1125
65595,2003.375,Painting,Radha Crosses a River to Interview a Hindu Sage,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP156172.jpg,Chokha,ca. 1820,"Ink, opaque watercolor, silver, and gold on paper",8 1/4 x 13 1/4 in. (21 x 33.7 cm),20.955,33.6551
65603,"2003.317.1, .2",Screens,Aged Pines,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP107331.jpg,Suzuki Shōnen,late 19th century,Pair of six-panel folding screens; ink on gold-leaf,Image (each): 68 1/16 in. x 12 ft. 1 3/16 in. (172.9 x 368.8 cm),172.9,368.8
65620,69.242.16–.21,Album,Landscapes,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP161003.jpg,Gong Xian,1680s,Album of six paintings; ink on paper,Each: 8 3/4 x 17 3/8 in. (22.2 x 44.1 cm),22.2,44.1
65623,"2020.73.2a, b",,Couplet,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-19472-001.jpg,Zhou Lianggong,mid- 17th century,Pair of hanging scrolls; ink on paper,Image (each): 64 × 12 in. (162.6 × 30.5 cm),162.56032,30.48006
65624,2015.784.5,Album leaf,"Snowscape, from Album for Zhou Lianggong",Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP332050.jpg,Yun Xiang,datable to 1645–55,Double album leaf from a collective album of twelve paintings and facing pages of calligraphy; ink on paper,"Image: 9 7/8 × 13 1/8 in. (25.1 × 33.3 cm)
Overall with mounting (open): 23 5/8 × 14 1/8 in. (60 × 35.9 cm)",25.08255,33.337566
65625,2015.784.6,Album leaf,"Snowscape, leaf from Album for Zhou Lianggong",Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP332056.jpg,Ye Xin,datable to 1645–55,Double album leaf from a collective album of twelve paintings and facing pages of calligraphy; ink and color on paper,"Image: 9 3/4 × 13 in. (24.8 × 33 cm)
Overall (open): 26 1/2 × 18 in. (67.3 × 45.7 cm)",24.765,33.0201
65628,2015.784.7,Album leaves,Album of painting and calligraphy for Maoshu,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-13189-002_crd.jpg,Various artists,1666–80,Album of fourteen paintings and facing pages of calligraphy; ink and color on paper,"Image (each leaf, various image sizes): 13 3/4 × 11 1/8 in. (34.9 × 28.3 cm)
Each double leaf: 13 3/4 × 22 1/4 in. (34.9 × 56.5 cm)
Album: 13 3/4 × 11 1/8 × 1 1/4 in. (34.9 × 28.3 × 3.2 cm)",34.92507,28.257557
65630,2015.784.9,Hanging scroll,Poetic Maxim,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP146576.jpg,Zheng Fu,dated 1691,Hanging scroll; ink on paper,"Image: 45 1/2 × 17 3/4 in. (115.6 × 45.1 cm)
Overall with mounting: 97 3/4 × 25 1/2 in. (248.3 × 64.8 cm)
Overall with knobs: 97 3/4 × 29 1/4 in. (248.3 × 74.3 cm)",115.5702,45.0851
65640,2003.246,Hanging scroll,Inn and Travelers in Snowy Mountains,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-29272-002.jpg,Yuan Yao,1745,Hanging scroll; ink and color on silk,"Image: 67 1/4 × 48 3/4 in. (170.8 × 123.8 cm)
Overall with mounting: 10 ft. 1 3/4 in. × 50 1/2 in. (309.2 × 128.3 cm)
Overall with knobs: 10 ft. 1 3/4 in. × 54 1/2 in. (309.2 × 138.4 cm)",170.8153,123.8252
656430,2014.605,Hanging scroll,Portrait of Yun Dongseom (1710–1795),Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP341229.jpg,Unidentified artist,ca. 1790–1805,Hanging scroll; ink and color on silk,"Image: 52 3/8 × 30 3/8 in. (133 × 77.2 cm)
Overall with mounting: 76 × 31 in. (193 × 78.7 cm)
Overall with knobs: 76 × 33 1/4 in. (193 × 84.5 cm)",133.03276,77.15266
65647,47.18.58,Hanging scroll,Hanging scroll,Asian Art,https://images.metmuseum.org/CRDImages/as/original/TP494.jpg,,18th century,Hanging scroll; silk tapestry (kesi),H. 6 in. (15.2 cm); Diam. 6 1/4 in. (15.9 cm),15.24,
65670,2003.334,Screen,"Cherry, Plum and Willow Trees",Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-27197-001.jpg,Unidentified artist,early 17th century,"Single six-panel folding screen; ink, color, gold, and gold leaf on paper","Image: 60 3/8 in. × 11 ft. 5 9/16 in. (153.4 × 349.4 cm)
Overall with mounting: 66 5/8 in. × 12 ft. 2 1/8 in. (169.2 × 371.2 cm)",153.35281,349.40945
657683,2014.448,Painting,The Lamentation,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP333085.jpg,Ludovico Mazzolino,ca. 1514–16,Oil on wood,22 × 18 in. (55.9 × 45.7 cm),55.88011,45.720093
658681,14.140.10,Painting,Immortal Poet,Asian Art,https://images.metmuseum.org/CRDImages/as/original/14_140_10_F_sf.jpg,Kano Shōun,17th century,Unmounted shikisi leaf; ink and color on silk,7 1/4 × 6 1/2 in. (18.4 × 16.5 cm),18.415037,16.510033
659875,2014.566,Painting,The Execution of Saint John the Baptist,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP336183.jpg,Ubaldo Gandolfi,ca. 1770,Oil on canvas,24 3/8 × 17 in. (61.9 × 43.2 cm),61.912624,43.180088
659913,2021.435,Folio,"The God Indra Worships Ganesha, folio from the Tehri Garhwal series of the Gita Govinda",Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP372795.jpg,,ca. 1775–80,Ink and opaque watercolor on paper,9 13/16 × 6 7/8 in. (25 × 17.4 cm),25.0,17.4
662737,2020.384,Folio from an illustrated manuscript,"""Krishna Steals the Clothing of the Gopis (Female Cowherds)"", Folio from the Devotional Text of the Bhagavata Purana",Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP334029.jpg,The Early Master at the Court of Mandi,ca. 1640,Opaque watercolor and gold  on paper,"Page:  H. 13 3/8 in. (34 cm)
             W. 9 7/16 in. (24 cm)
Painting:  H. 11 7/8 in. (30.2 cm)
                  W. 8 in. (20.3 cm)",30.16256,20.32004
662782,2020.383,Folio from an illustrated manuscript,"""Radha with Her Confidant, Pining for Krishna"", Folio from the ""Second"" or ""Tehri Garhwal"" Gita Govinda (Song of the Cowherd)",Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP335788.jpg,,ca. 1775–80,Opaque watercolor and gold  on paper,"Page: 6 7/8 × 10 5/8 in. (17.5 × 27 cm)
Image: 6 in. × 9 15/16 in. (15.2 × 25.2 cm)",15.24003,25.2413
662941,2014.740,Manuscript Bifolium,Armenian Manuscript Bifolium,Medieval Art,https://images.metmuseum.org/CRDImages/md/original/DP342091.jpg,Illuminator Minas (?),15th century,Tempera and gold leaf on paper,"bifolio: 6 3/8 × 10 1/2 in. (16.2 × 26.6 cm)
Other (folio): 6 3/8 × 5 1/4 in. (16.2 × 13.3 cm)
Mat: 4 5/16 × 5 1/2 in. (11 × 14 cm)",16.2,26.6
663886,2015.3,Hanging scroll,Portrait of Yinyuan Longqi (Ingen Ryūki),Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP355576.jpg,unidentified artist,1676,Hanging scroll; ink and color on paper,"Image: 47 in. × 22 3/4 in. (119.4 × 57.8 cm)
Overall with mounting: 76 1/4 × 27 15/16 in. (193.7 × 71 cm)
Overall with knobs: 76 1/4 × 30 1/4 in. (193.7 × 76.8 cm)",119.38024,57.785114
665702,2015.46,Painting,The Sacrifice of Iphigenia,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP341857.jpg,Gaetano Gandolfi,1789,Oil on canvas,26 7/8 × 18 in. (68.3 × 45.7 cm),68.262634,45.720093
665918,2014.720.1,Thangka,Kurukulla,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-30188-001.jpg,,19th century,"Appliqued satin, brocade and damask, embroidered silk and painted details","Image: 56 × 47 in. (142.2 × 119.4 cm)
Framed: 63 × 54 in. (160 × 137.2 cm)",142.24028,119.38024
667297,2015.500.9.57a–c,Screen,Poem in Chinese on the Theme of Plum Blossoms Reflected in Water,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-27199-001.jpg,Matsumura Keibun,ca. 1823,Freestanding screen (tsuitate); ink on paper,H. (incl. stand) 57 in. (144.8 cm),144.78029,
667347,2015.500.9.12,Hanging scroll,Five Beauties,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP700717.jpg,Teisai Hokuba,1840,Hanging scroll; ink and color on silk,"Image: 15 3/8 × 20 3/4 in. (39.1 × 52.7 cm)
Overall with mounting: 47 3/4 × 25 3/4 in. (121.3 × 65.4 cm)
Overall with knobs: 47 3/4 × 28 in. (121.3 × 71.1 cm)",39.052578,52.705105
667348,2015.500.9.49,Hanging scroll,Courtesan and Attendant Playing with a Dog,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-12232-320.jpg,Nishikawa Sukenobu,ca. 1716–1736,Hanging scroll; ink and color on silk,"Image: 23 × 32 3/4 in. (58.4 × 83.2 cm)
Overall with mounting: 60 1/2 × 38 1/2 in. (153.7 × 97.8 cm)
Overall with knobs: 60 1/2 × 41 5/8 in. (153.7 × 105.7 cm)",58.420116,83.185165
667353,"2015.500.9.50.1, .2",Screens,Horse Racing at Kamo Shrine,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-12436-004.jpg,,late 17th–early 18th century,"Pair of six-panel folding screens; ink, color, gold and gold leaf on paper",Image (each screen): 40 3/4 in. × 8 ft. 7 15/16 in. (103.5 × 264 cm),103.5052,264.00177
669033,2014.608,Painting,Henri Fantin-Latour (1836–1904),European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP338851.jpg,Carolus-Duran (Charles-Auguste-Emile Durant),1861,Oil on canvas,18 3/4 × 15 in. (47.6 × 38.1 cm),47.625095,38.100075
669450,2015.75,Hanging scroll,Portrait of husband and wife,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP700759.jpg,Unidentified artist,late 18th–early 19th century,Hanging scroll; ink and color on silk,"Image: 64 1/2 × 38 7/8 in. (163.8 × 98.7 cm)
Overall with mounting: 9 ft. 6 in. × 46 1/2 in. (289.6 × 118.1 cm)",163.83032,98.7427
669490,64.164.362,Figures,Virgin Mary with Christ in a Manger,European Sculpture and Decorative Arts,https://images.metmuseum.org/CRDImages/es/original/DP-41012-104.jpg,,18th century,Gouache on paper,Height (approximate): 4 in. (10.2 cm),,
669491,64.164.363,Figure,Joseph,European Sculpture and Decorative Arts,https://images.metmuseum.org/CRDImages/es/original/DP-41012-105.jpg,,18th century,Gouache on paper,Height (approximate): 4 in. (10.2 cm),,
669899,2014.698.1,Drawing,Design drawing,The American Wing,https://images.metmuseum.org/CRDImages/ad/original/DP374286.jpg,Peter Carl Fabergé,1899–1904,"Graphite, watercolor, and gouache on wove paper","10 1/8 × 7 3/4 in. (25.7 × 19.7 cm)
Mat: 19 1/4 × 14 1/4 in. (48.9 × 36.2 cm)",25.7,19.7
670540,2015.300.165a–c,Hanging scrolls,Mountain and Calligraphy,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-12232-175.jpg,Ike no Taiga,18th–19th century,Album leaves mounted as hanging scrolls; ink on paper,"Image (a): 8 3/4 × 14 7/16 in. (22.2 × 36.7 cm)
Overall with mounting (a): 39 3/16 × 19 1/2 in. (99.5 × 49.5 cm)
Overall with knobs (a): 39 3/16 × 21 7/16 in. (99.5 × 54.5 cm)
Image (b): 9 1/8 × 14 7/16 in. (23.1 × 36.7 cm)
Overall with mounting (b): 39 5/16 × 19 7/16 in. (99.8 × 49.3 cm)
Overall with knobs (b): 39 5/16 × 21 7/16 in. (99.8 × 54.5 cm)
Image (c): 8 11/16 × 14 7/16 in. (22 × 36.7 cm)
Overall with mounting (c): 39 3/8 × 19 7/16 in. (100 × 49.4 cm)
Overall with knobs (c): 39 3/8 × 21 1/2 in. (100 × 54.6 cm)",23.1,36.7
670541,"2015.300.166a, b",Hanging scrolls,Fishing Boat on Reed Covered Bank and Calligraphy,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-12232-182.jpg,Ike no Taiga,18th–19th century,Album leaves mounted as hanging scrolls; ink on paper,"Image (a): 8 7/8 × 14 3/4 in. (22.6 × 37.5 cm)
Overall with mounting (a): 39 3/8 × 19 1/2 in. (100 × 49.5 cm)
Overall with knobs (a): 39 3/8 × 21 1/2 in. (100 × 54.6 cm)
Image (b): 9 3/16 × 14 1/2 in. (23.4 × 36.9 cm)
Overall with mounting (b): 39 3/8 × 19 9/16 in. (100 × 49.7 cm)
Overall with knobs (b): 39 3/8 × 21 7/8 in. (100 × 55.5 cm)",23.4,36.9
670542,"2015.300.167a, b",Hanging scrolls,Evening Glow in a Mountain Village and Calligraphy,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-12232-187.jpg,Ike no Taiga,late 18th–early 19th century,Album leaves mounted as hanging scrolls; ink on paper,"Image (each): 9 × 14 5/8 in. (22.9 × 37.1 cm)
Overall with mounting (each): 39 1/4 × 21 1/2 in. (99.7 × 54.6 cm)",22.860046,37.147575
670765,2016.63,Painting,The Death of Cleopatra,European Paintings,https://images.metmuseum.org/CRDImages/ep/original/DP375602.jpg,Guido Cagnacci,ca. 1645–55,Oil on canvas,37 3/8 × 29 1/2 in. (95 × 75 cm),95.0,75.0
670882,2015.300.194,Album,Landscapes of the Four Seasons,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-13181-003_crd.jpg,Takaku Aigai,1833,Album with twelve leaves; ink and color on paper,"Album: 13 × 7 1/2 × 1 in. (33 × 19 × 2.5 cm)
Image (each leaf): 11 7/16 × 13 1/8 in. (29 × 33.3 cm)",29.0,33.3
670883,"2015.300.172a, b",Hanging scrolls,Fantastic Rocks with Cascading Waterfall; Fishing Boats by a Lake Hamlet,Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-12232-200.jpg,Aiseki,first half of the 19th century,Pair of hanging scrolls; ink and color on paper,"Image (a): 51 3/4 × 17 15/16 in. (131.5 × 45.5 cm)
Overall with mounting (a): 81 1/2 × 22 15/16 in. (207 × 58.2 cm)
Overall with knobs (a): 81 1/2 × 25 1/16 in. (207 × 63.6 cm)
Image (b): 51 13/16 × 17 7/8 in. (131.6 × 45.4 cm)
Overall with mounting (b): 81 1/2 × 22 15/16 in. (207 × 58.2 cm)
Overall with knobs (b): 81 1/2 × 25 1/16 in. (207 × 63.7 cm)",131.6,45.4
670885,2015.300.236,Hanging scroll,"Two Poems from the Collection of Poems Ancient and Modern, Continued (Zoku Kokin wakashū)",Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP358034.jpg,Nun Abutsu,13th century,"Page from a booklet, mounted as a hanging scroll; ink on paper","Image: 9 1/4 × 5 1/2 in. (23.5 × 14 cm)
Overall with mounting: 54 5/16 × 11 in. (138 × 27.9 cm)
Overall with knobs: 54 5/16 × 13 1/2 in. (138 × 34.3 cm)",23.495047,13.970028
670886,2015.300.23,Hanging scroll,"Ariwara Narihira, from the “Fujifusa Version” of Thirty-six Poetic Immortals (Fujifusa-bon Sanjūrokkasen emaki)",Asian Art,https://images.metmuseum.org/CRDImages/as/original/DP-12232-020.jpg,,first half 15th century,Hanging scroll; ink and color on paper,"Image: 9 13/16 × 17 15/16 in. (25 × 45.5 cm)
Overall with mounting: 41 9/16 × 22 5/8 in. (105.5 × 57.4 cm)
Overall with knobs: 41 9/16 × 24 5/16 in. (105.5 × 61.8 cm)",25.0,45.5
