objectID,artistDisplayName,title,objectDate,medium,dimensions,department,img_id,img_url,img_area,eye_count
37881,,A Heroine Plucking a Flower:  Page from a Dispersed Nayikabheda,ca. 1660–80,Ink and opaque watercolor on paper,8 3/8 x 6 3/16 in. (21.3 x 15.7 cm),Asian Art,37881_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37881_000.avif,5336,1
37882,,Vasant Ragini: Folio from a ragamala series (Garland of Musical Modes),ca. 1630–40,Ink and opaque watercolor on paper,7 5/8 x 5 3/4 in. (19.4 x 14.6 cm),Asian Art,37882_005,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37882_005.avif,169,2
37884,,Radha's Friend Pleads with Her to Receive Krishna:  Page from a Dispersed Rasikapriya,1634,Ink and opaque watercolor on paper,7 3/4 x 6 in. (19.7 x 15.2 cm),Asian Art,37884_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37884_000.avif,676,1
37886,,Krishna and Balarama Fight the Evil King Kamsa’s Wrestlers: Page from a Dispersed Bhagavata Purana,ca. 1650,Ink and opaque watercolor on paper,"Image: 6 1/2 × 7 3/4 in. (16.5 × 19.7 cm)
Mat: 6 3/4 × 7 3/4 in. (17.1 × 19.7 cm)",Asian Art,37886_002,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37886_002.avif,5610,1
37887,,Krishna Accepts an Offering from the Hunchbacked Woman Trivakra: Page from a Bhagavata Purana Series,ca. 1650,Ink and opaque watercolor on paper,6 3/4 x 8 3/16 in. (17.1 x 20.8 cm),Asian Art,37887_002,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37887_002.avif,3486,1
37889,,"Kalki Avatar, the Future Incarnation of Vishnu",ca. 1700–1710,"Opaque watercolor, gold, silver, and beetle-wing cases on paper","Image: 6 3/4 x 10 1/2 in. (17.1 x 26.7 cm)
Overall (page): 8 1/16 x 11 15/16 in. (20.5 x 30.3 cm)",Asian Art,37889_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37889_000.avif,10285,2
37889,,"Kalki Avatar, the Future Incarnation of Vishnu",ca. 1700–1710,"Opaque watercolor, gold, silver, and beetle-wing cases on paper","Image: 6 3/4 x 10 1/2 in. (17.1 x 26.7 cm)
Overall (page): 8 1/16 x 11 15/16 in. (20.5 x 30.3 cm)",Asian Art,37889_001,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37889_001.avif,2322,2
37890,,Ragini Des Variri:  Page from a Dispersed Ragamala Series (Garland of Musical Modes),ca. 1680,Ink and opaque watercolor on paper,7 1/4 x 6 in. (18.4 x 15.2 cm),Asian Art,37890_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37890_000.avif,5742,1
37890,,Ragini Des Variri:  Page from a Dispersed Ragamala Series (Garland of Musical Modes),ca. 1680,Ink and opaque watercolor on paper,7 1/4 x 6 in. (18.4 x 15.2 cm),Asian Art,37890_001,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37890_001.avif,8256,2
37890,,Ragini Des Variri:  Page from a Dispersed Ragamala Series (Garland of Musical Modes),ca. 1680,Ink and opaque watercolor on paper,7 1/4 x 6 in. (18.4 x 15.2 cm),Asian Art,37890_002,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37890_002.avif,6136,2
37890,,Ragini Des Variri:  Page from a Dispersed Ragamala Series (Garland of Musical Modes),ca. 1680,Ink and opaque watercolor on paper,7 1/4 x 6 in. (18.4 x 15.2 cm),Asian Art,37890_003,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37890_003.avif,7176,1
37890,,Ragini Des Variri:  Page from a Dispersed Ragamala Series (Garland of Musical Modes),ca. 1680,Ink and opaque watercolor on paper,7 1/4 x 6 in. (18.4 x 15.2 cm),Asian Art,37890_004,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37890_004.avif,3800,2
37891,,A Heroine and Her Lover in a Pavilion: Page from a Dispersed Nayikabheda,ca. 1660–80,Ink and opaque watercolor on paper,8 1/2 x 6 3/16 in. (21.6 x 15.7 cm),Asian Art,37891_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37891_000.avif,1596,3
37892,,Page from a Dispersed Rasikapriya (Lover's Breviary),ca.1650,Ink and opaque watercolor on paper,"Image: 9 in. × 7 1/8 in. (22.9 × 18.1 cm)
Mat: 9 5/8 × 7 1/2 in. (24.4 × 19.1 cm)",Asian Art,37892_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37892_000.avif,690,1
37892,,Page from a Dispersed Rasikapriya (Lover's Breviary),ca.1650,Ink and opaque watercolor on paper,"Image: 9 in. × 7 1/8 in. (22.9 × 18.1 cm)
Mat: 9 5/8 × 7 1/2 in. (24.4 × 19.1 cm)",Asian Art,37892_001,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37892_001.avif,1035,2
37892,,Page from a Dispersed Rasikapriya (Lover's Breviary),ca.1650,Ink and opaque watercolor on paper,"Image: 9 in. × 7 1/8 in. (22.9 × 18.1 cm)
Mat: 9 5/8 × 7 1/2 in. (24.4 × 19.1 cm)",Asian Art,37892_002,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37892_002.avif,1394,2
37893,,Radha and Her Confidant Sit in an Open Room: Page from a Dispersed Rasikapriya,ca. 1680–90,Ink and opaque watercolor on paper,"Image: 8 3/4 × 5 3/4 in. (22.2 × 14.6 cm)
Mat: 9 1/16 × 6 1/8 in. (23 × 15.6 cm)",Asian Art,37893_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37893_000.avif,4545,2
37893,,Radha and Her Confidant Sit in an Open Room: Page from a Dispersed Rasikapriya,ca. 1680–90,Ink and opaque watercolor on paper,"Image: 8 3/4 × 5 3/4 in. (22.2 × 14.6 cm)
Mat: 9 1/16 × 6 1/8 in. (23 × 15.6 cm)",Asian Art,37893_001,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37893_001.avif,3306,2
37895,,Madhumadhavai Ragini:  Page from a Dispersed Ragamala Series (Garland of Musical Modes),ca. 1640–50,Ink and opaque watercolor on paper,10 1/2 x 7 7/8 in. (26.7 x 20 cm),Asian Art,37895_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37895_000.avif,4488,1
37896,,Ladies in a Pavilion: Page from a Dispersed Ragamala Series (Garland of Musical Modes),ca. 1640–50,Ink and opaque watercolor on paper,9 3/4 x 8 in. (24.8 x 20.3 cm),Asian Art,37896_002,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37896_002.avif,5022,1
37897,,Malkos Raga: Page from a Dispersed Ragamala Series (Garland of Musical Modes),ca. 1640–50,Ink and opaque watercolor on paper,10 3/8 x 8 in. (26.4 x 20.3 cm),Asian Art,37897_001,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37897_001.avif,4680,2
37898,,A King Seated on His Throne,1725,Ink and opaque watercolor on paper,4 5/8 x 5 in. (11.8 x 12.7 cm),Asian Art,37898_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37898_000.avif,15470,2
37900,,Page from a Dispersed Bhagavata Purana Manuscript,ca. 1620–30,Ink and opaque watercolor on paper,7 1/16 x 14 3/4 in. (17.9 x 37.5 cm),Asian Art,37900_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37900_000.avif,684,1
37900,,Page from a Dispersed Bhagavata Purana Manuscript,ca. 1620–30,Ink and opaque watercolor on paper,7 1/16 x 14 3/4 in. (17.9 x 37.5 cm),Asian Art,37900_001,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37900_001.avif,648,1
37900,,Page from a Dispersed Bhagavata Purana Manuscript,ca. 1620–30,Ink and opaque watercolor on paper,7 1/16 x 14 3/4 in. (17.9 x 37.5 cm),Asian Art,37900_003,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37900_003.avif,360,2
37901,,Page from a Dispersed Bhagavata Purana (Ancient Stories of Lord Vishnu),ca. 1630–50,Ink and opaque watercolor on paper,6 1/2 x 13 1/8 in. (16.5 x 33.3 cm),Asian Art,37901_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37901_000.avif,1040,1
37901,,Page from a Dispersed Bhagavata Purana (Ancient Stories of Lord Vishnu),ca. 1630–50,Ink and opaque watercolor on paper,6 1/2 x 13 1/8 in. (16.5 x 33.3 cm),Asian Art,37901_001,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37901_001.avif,1326,1
37901,,Page from a Dispersed Bhagavata Purana (Ancient Stories of Lord Vishnu),ca. 1630–50,Ink and opaque watercolor on paper,6 1/2 x 13 1/8 in. (16.5 x 33.3 cm),Asian Art,37901_002,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37901_002.avif,1160,1
37901,,Page from a Dispersed Bhagavata Purana (Ancient Stories of Lord Vishnu),ca. 1630–50,Ink and opaque watercolor on paper,6 1/2 x 13 1/8 in. (16.5 x 33.3 cm),Asian Art,37901_003,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37901_003.avif,874,1
37901,,Page from a Dispersed Bhagavata Purana (Ancient Stories of Lord Vishnu),ca. 1630–50,Ink and opaque watercolor on paper,6 1/2 x 13 1/8 in. (16.5 x 33.3 cm),Asian Art,37901_004,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37901_004.avif,1218,1
37901,,Page from a Dispersed Bhagavata Purana (Ancient Stories of Lord Vishnu),ca. 1630–50,Ink and opaque watercolor on paper,6 1/2 x 13 1/8 in. (16.5 x 33.3 cm),Asian Art,37901_005,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37901_005.avif,858,1
37901,,Page from a Dispersed Bhagavata Purana (Ancient Stories of Lord Vishnu),ca. 1630–50,Ink and opaque watercolor on paper,6 1/2 x 13 1/8 in. (16.5 x 33.3 cm),Asian Art,37901_007,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37901_007.avif,897,1
37901,,Page from a Dispersed Bhagavata Purana (Ancient Stories of Lord Vishnu),ca. 1630–50,Ink and opaque watercolor on paper,6 1/2 x 13 1/8 in. (16.5 x 33.3 cm),Asian Art,37901_008,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37901_008.avif,1050,1
37902,,Krishna Brings the Messenger Akrura Inside Nanda’s House: Page from a Dispersed Bhagavata Purana Manuscript,ca. 1620–30,Ink and opaque watercolor on paper,6 1/2 x 13 1/4 in. (16.5 x 33.7 cm),Asian Art,37902_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37902_000.avif,240,0
37902,,Krishna Brings the Messenger Akrura Inside Nanda’s House: Page from a Dispersed Bhagavata Purana Manuscript,ca. 1620–30,Ink and opaque watercolor on paper,6 1/2 x 13 1/4 in. (16.5 x 33.7 cm),Asian Art,37902_001,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37902_001.avif,160,0
37903,,Akrura Informs Nanda and Yashoda: Page From a Dispersed Bhagavata Purana (Ancient Stories of Lord Vishnu),ca. 1630–50,Ink and opaque watercolor on paper,6 1/2 x 13 1/4 in. (16.5 x 33.7 cm),Asian Art,37903_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37903_000.avif,1128,1
37903,,Akrura Informs Nanda and Yashoda: Page From a Dispersed Bhagavata Purana (Ancient Stories of Lord Vishnu),ca. 1630–50,Ink and opaque watercolor on paper,6 1/2 x 13 1/4 in. (16.5 x 33.7 cm),Asian Art,37903_002,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37903_002.avif,663,1
37904,,Krishna Steals the Gopis’ Clothing: Page from a Dispersed Bhagavata Purana Manuscript,ca. 1620–30,Ink and opaque watercolor on paper,9 1/4 x 15 7/8 in. (23.5 x 40.3 cm),Asian Art,37904_001,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37904_001.avif,130,1
37904,,Krishna Steals the Gopis’ Clothing: Page from a Dispersed Bhagavata Purana Manuscript,ca. 1620–30,Ink and opaque watercolor on paper,9 1/4 x 15 7/8 in. (23.5 x 40.3 cm),Asian Art,37904_002,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37904_002.avif,364,2
37904,,Krishna Steals the Gopis’ Clothing: Page from a Dispersed Bhagavata Purana Manuscript,ca. 1620–30,Ink and opaque watercolor on paper,9 1/4 x 15 7/8 in. (23.5 x 40.3 cm),Asian Art,37904_003,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37904_003.avif,496,0
37904,,Krishna Steals the Gopis’ Clothing: Page from a Dispersed Bhagavata Purana Manuscript,ca. 1620–30,Ink and opaque watercolor on paper,9 1/4 x 15 7/8 in. (23.5 x 40.3 cm),Asian Art,37904_004,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37904_004.avif,600,4
37904,,Krishna Steals the Gopis’ Clothing: Page from a Dispersed Bhagavata Purana Manuscript,ca. 1620–30,Ink and opaque watercolor on paper,9 1/4 x 15 7/8 in. (23.5 x 40.3 cm),Asian Art,37904_006,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37904_006.avif,325,4
37904,,Krishna Steals the Gopis’ Clothing: Page from a Dispersed Bhagavata Purana Manuscript,ca. 1620–30,Ink and opaque watercolor on paper,9 1/4 x 15 7/8 in. (23.5 x 40.3 cm),Asian Art,37904_008,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37904_008.avif,720,1
37904,,Krishna Steals the Gopis’ Clothing: Page from a Dispersed Bhagavata Purana Manuscript,ca. 1620–30,Ink and opaque watercolor on paper,9 1/4 x 15 7/8 in. (23.5 x 40.3 cm),Asian Art,37904_011,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37904_011.avif,276,1
37905,,Dipak Raga: Folio from a Ragamala Series (Garland of Musical Modes),1630–40,Ink and opaque watercolor on paper,"Overall: 9 3/4 × 7 7/8 in. (24.8 × 20 cm)
Framed: 19 7/8 x 14 7/8 x 1 1/2 in. (50.5 x 37.8 x 3.8 cm)",Asian Art,37905_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37905_000.avif,1080,1
37905,,Dipak Raga: Folio from a Ragamala Series (Garland of Musical Modes),1630–40,Ink and opaque watercolor on paper,"Overall: 9 3/4 × 7 7/8 in. (24.8 × 20 cm)
Framed: 19 7/8 x 14 7/8 x 1 1/2 in. (50.5 x 37.8 x 3.8 cm)",Asian Art,37905_001,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37905_001.avif,432,3
37905,,Dipak Raga: Folio from a Ragamala Series (Garland of Musical Modes),1630–40,Ink and opaque watercolor on paper,"Overall: 9 3/4 × 7 7/8 in. (24.8 × 20 cm)
Framed: 19 7/8 x 14 7/8 x 1 1/2 in. (50.5 x 37.8 x 3.8 cm)",Asian Art,37905_002,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37905_002.avif,897,1
37905,,Dipak Raga: Folio from a Ragamala Series (Garland of Musical Modes),1630–40,Ink and opaque watercolor on paper,"Overall: 9 3/4 × 7 7/8 in. (24.8 × 20 cm)
Framed: 19 7/8 x 14 7/8 x 1 1/2 in. (50.5 x 37.8 x 3.8 cm)",Asian Art,37905_003,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37905_003.avif,252,1
37906,Manohar,Krishna and Radha with Their Confidantes: Page from a Dispersed Gita Govinda,ca. 1655–60,Ink and opaque watercolor on paper,"Image: 9 1/8 × 7 1/4 in. (23.2 × 18.4 cm)
Sheet: 10 1/4 × 8 3/8 in. (26 × 21.3 cm)",Asian Art,37906_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37906_000.avif,3854,1
37906,Manohar,Krishna and Radha with Their Confidantes: Page from a Dispersed Gita Govinda,ca. 1655–60,Ink and opaque watercolor on paper,"Image: 9 1/8 × 7 1/4 in. (23.2 × 18.4 cm)
Sheet: 10 1/4 × 8 3/8 in. (26 × 21.3 cm)",Asian Art,37906_001,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37906_001.avif,3920,1
37909,,Ramkali Ragini:  Page from a Dispersed Ragamala Series (Garland of Musical Modes),18th century,Ink and opaque watercolor on paper,11 13/16 x 9 in. (30 x 22.8 cm),Asian Art,37909_001,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37909_001.avif,4056,2
37912,"Rikhaji, son of Karam Chand","Page From a Dispersed Chandana Malayagiri Varta: (Roaming the Sandlewood Mountain) a (recto), Above, Caravan and Merchants; Below, Raja Presenting a String of Pearls to His Queen; b (verso)  A Lady Gathering Wood Beside a Stream",1749 (Samvat 1802),Ink and opaque watercolor on paper,11 3/8 x 7 7/8 in. (28.9 x 20 cm),Asian Art,37912_000,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37912_000.avif,180,0
37912,"Rikhaji, son of Karam Chand","Page From a Dispersed Chandana Malayagiri Varta: (Roaming the Sandlewood Mountain) a (recto), Above, Caravan and Merchants; Below, Raja Presenting a String of Pearls to His Queen; b (verso)  A Lady Gathering Wood Beside a Stream",1749 (Samvat 1802),Ink and opaque watercolor on paper,11 3/8 x 7 7/8 in. (28.9 x 20 cm),Asian Art,37912_001,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37912_001.avif,525,1
37912,"Rikhaji, son of Karam Chand","Page From a Dispersed Chandana Malayagiri Varta: (Roaming the Sandlewood Mountain) a (recto), Above, Caravan and Merchants; Below, Raja Presenting a String of Pearls to His Queen; b (verso)  A Lady Gathering Wood Beside a Stream",1749 (Samvat 1802),Ink and opaque watercolor on paper,11 3/8 x 7 7/8 in. (28.9 x 20 cm),Asian Art,37912_002,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37912_002.avif,270,3
37912,"Rikhaji, son of Karam Chand","Page From a Dispersed Chandana Malayagiri Varta: (Roaming the Sandlewood Mountain) a (recto), Above, Caravan and Merchants; Below, Raja Presenting a String of Pearls to His Queen; b (verso)  A Lady Gathering Wood Beside a Stream",1749 (Samvat 1802),Ink and opaque watercolor on paper,11 3/8 x 7 7/8 in. (28.9 x 20 cm),Asian Art,37912_004,https://raw.githubusercontent.com/acervos-digitais/met-faces-data/refs/heads/main/image/eyes-color-aligned-01/37912_004.avif,527,2
